index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,540,6.666666666666667,35.37037037037037,339.5116883116883,640,192,3.438888888888889,12,1,2023-09-05 15:29:32,2024-01-10 06:31:24,126 days 15:01:52,[111  82 158  92  97]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,506,6.246913580246914,19.1699604743083,339.1666666666667,516,196,3.5445544554455446,24,1,2023-09-05 15:17:32,2024-01-10 06:02:13,126 days 14:44:41,[122  88  83 117  96]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,304,3.753086419753086,41.99561403508772,384.56198347107437,532,204,10.925675675675675,400,1,2023-09-07 11:51:24,2024-01-05 13:15:55,120 days 01:24:31,[45 57 57 86 59]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,643,7.938271604938271,48.10782789009849,898.0242634315424,50140,200,121.41213063763608,400,1,2023-09-27 04:37:15,2024-01-10 15:27:15,105 days 10:50:00,[ 96 176 152 100 119]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,243,3.1153846153846154,40.74074074074075,580.328502415459,8476,196,5.4576271186440675,76,1,2023-09-27 13:32:12,2024-01-10 15:09:05,105 days 01:36:53,[51 60 45 48 39]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,242,3.1025641025641026,42.561983471074385,376.5217391304348,580,204,7.5152838427947595,400,1,2023-09-07 11:35:42,2023-12-17 10:32:34,100 days 22:56:52,[39 60 43 65 35]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,219,2.844155844155844,48.55403348554033,374.8131868131868,600,200,12.454106280193237,400,1,2023-09-10 15:29:20,2024-01-10 06:47:02,121 days 15:17:42,[40 34 55 45 45]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,294,3.721518987341772,54.53514739229025,374.1641791044776,608,196,6.3583617747440275,400,1,2023-09-29 16:07:48,2024-01-06 05:35:04,98 days 13:27:16,[52 56 63 70 53]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,449,5.54320987654321,22.93986636971047,296.5939393939394,488,188,3.069042316258352,20,1,2023-09-04 12:12:54,2024-01-10 05:42:59,127 days 17:30:05,[ 78  72 104 119  76]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,327,4.0875,44.240570846075435,387.3643410852713,596,196,4.6006191950464395,32,1,2023-10-04 10:27:20,2024-01-06 13:36:45,94 days 03:09:25,[78 54 84 57 54]
10,Question_Ej5mBw9rsOUKkFycGvz2,3,y9W5d,y9W5d_c0w4mj5h,1,1,349,4.417721518987341,32.664756446991404,373.58466453674123,640,200,5.319767441860465,48,1,2023-09-27 12:30:41,2024-01-10 14:54:11,105 days 02:23:30,[80 54 70 62 83]
11,Question_FNg8X9v5zcbB1tQrxHR3,4,b3C9s,b3C9s_j0v1yls8,1,1,295,3.782051282051282,43.30508474576271,374.1818181818182,608,196,4.335593220338983,61,1,2023-10-08 16:15:58,2024-01-10 15:33:39,93 days 23:17:41,[54 62 58 62 59]
12,Question_Jr4Wz5jLqmN01KUwHa7g,3,m3D1v,m3D1v_t0v5ts9h,1,1,299,3.691358024691358,36.90078037904125,1433.9143968871595,31560,276,21.88679245283019,400,1,2023-09-10 23:59:29,2024-01-10 07:13:16,121 days 07:13:47,[51 80 68 46 54]
13,Question_Mh4CZIsrEfxkP1wXtOYV,3,y9W5d,y9W5d_c0w4mj5h,1,1,274,3.4683544303797467,28.832116788321166,326.8,488,192,4.127737226277373,20,2,2023-09-27 13:14:27,2024-01-06 04:18:19,100 days 15:03:52,[48 67 41 55 63]
14,Question_NixCn84GdK2tySa5rB1V,3,m3D1v,m3D1v_r1d7fr3l,1,1,238,3.051282051282051,42.997198879551824,377.4343434343434,548,196,4.637130801687764,19,1,2023-09-07 12:10:23,2024-01-05 13:42:44,120 days 01:32:21,[57 56 34 55 36]
15,Question_Ou3f2Wt9BqExm5DpN7Zk,3,y9W5d,y9W5d_p8g6dgtv,1,1,177,2.36,65.53672316384181,391.775,592,320,4.864406779661017,37,1,2023-09-28 13:41:26,2024-01-06 05:11:10,99 days 15:29:44,[33 37 51 34 22]
16,Question_QRm48lXxzdP7Tn1WgNOf,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,364,4.55,44.871794871794876,381.53846153846155,596,204,5.156593406593407,58,1,2023-09-27 09:08:52,2024-01-10 07:34:59,104 days 22:26:07,[74 82 65 81 62]
17,Question_TmKaGvfNoXYq4FZ2JrBu,3,m3D1v,m3D1v_r1d7fr3l,1,1,370,4.625,29.81981981981982,609.8896551724138,26296,316,17.2,400,1,2023-09-16 13:54:03,2024-01-05 13:31:07,110 days 23:37:04,[92 77 67 77 57]
18,Question_UXqN1F7G3Sbldz02vZne,3,y9W5d,y9W5d_c0w4mj5h,1,1,148,2.0555555555555554,67.11711711711712,373.6842105263158,596,204,4.837837837837838,30,1,2023-09-28 02:08:27,2024-01-06 04:51:26,100 days 02:42:59,[20 30 34 26 38]
19,Question_VgKw8PjY1FR6cm2QI9XW,1,r8S3g,r8S3g_l0p5viby,1,1,261,3.2625,31.03448275862069,293.79545454545456,460,180,2.578544061302682,5,1,2023-09-03 15:23:32,2024-01-10 05:36:04,128 days 14:12:32,[40 22 55 74 70]
