index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,638,5.853211009174312,41.92789968652038,300.9896907216495,640,188,3.7554858934169277,32,1,2023-09-16 10:33:05,2024-01-01 06:31:32,106 days 19:58:27,[128 123 147 111 129]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,925,8.486238532110091,20.54054054054054,298.04558404558406,824,176,3.772972972972973,13,1,2023-09-16 03:14:25,2024-01-01 06:30:36,107 days 03:16:11,[190 186 211 177 161]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,424,3.9626168224299065,42.5314465408805,338.81081081081084,620,192,4.227941176470588,17,1,2023-09-23 03:15:53,2024-01-01 06:35:02,100 days 03:19:09,[ 80  79 103  86  76]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,890,8.24074074074074,43.857677902621724,350.2174496644295,768,188,6.176072234762979,272,1,2023-09-19 01:33:39,2024-01-02 13:17:32,105 days 11:43:53,[204 162 176 173 175]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,331,3.1226415094339623,44.6122860020141,321.1764705882353,604,180,3.4847560975609757,11,1,2023-10-04 02:11:59,2024-01-01 06:41:36,89 days 04:29:37,[69 71 60 73 58]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,382,3.5045871559633026,40.488656195462475,328.3010752688172,628,188,3.8779840848806364,14,1,2023-09-17 10:58:58,2024-01-01 06:38:05,105 days 19:39:07,[70 84 75 75 78]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,306,2.8867924528301887,45.751633986928105,355.76653696498056,896,180,4.00655737704918,10,1,2023-09-17 11:28:36,2024-01-01 06:39:15,105 days 19:10:39,[76 65 56 47 62]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,393,3.707547169811321,46.0559796437659,353.4909090909091,604,184,3.6666666666666665,13,1,2023-10-10 04:36:21,2024-01-02 12:53:19,84 days 08:16:58,[80 70 75 84 84]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,717,6.577981651376147,19.804741980474198,272.4868154158215,616,168,3.3891213389121337,10,1,2023-09-16 02:34:30,2024-01-01 06:27:03,107 days 03:52:33,[138 136 134 175 134]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,380,3.5514018691588785,47.63157894736842,375.34365325077397,860,180,3.613756613756614,14,1,2023-10-06 11:49:11,2024-01-01 06:43:06,86 days 18:53:55,[86 74 67 77 76]
