index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,681,7.24468085106383,42.87812041116006,351.82078853046596,580,192,3.804698972099853,31,1,2023-09-08 14:21:53,2023-11-14 06:49:41,66 days 16:27:48,[100 158 132 161 130]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,535,5.691489361702128,22.429906542056074,355.5156950672646,580,192,3.880373831775701,26,1,2023-09-08 13:54:17,2023-10-31 11:59:29,52 days 22:05:12,[101 130 111  88 105]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,320,3.3684210526315788,47.91666666666667,368.2957746478873,624,196,4.709375,31,1,2023-09-08 13:52:34,2023-11-14 12:22:09,66 days 22:29:35,[65 68 54 52 81]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,839,8.83157894736842,51.052840683353196,612.5333333333333,49464,204,96.25868263473053,400,1,2023-09-08 14:35:00,2024-01-10 12:24:31,123 days 21:49:31,[177 162 164 163 173]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,298,3.204301075268817,53.691275167785236,1062.888888888889,8544,188,4.86896551724138,16,1,2023-09-11 03:44:34,2024-01-10 15:55:26,121 days 12:10:52,[48 41 54 74 81]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,308,3.276595744680851,42.85714285714286,373.02369668246445,580,204,4.203947368421052,42,1,2023-09-08 14:02:03,2024-01-07 14:10:17,121 days 00:08:14,[67 56 58 59 68]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,223,2.4505494505494507,59.04334828101644,382.63366336633663,768,204,10.83732057416268,400,1,2023-09-09 11:33:07,2023-12-05 10:36:53,86 days 23:03:46,[37 44 48 47 47]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,481,5.117021276595745,51.489951489951494,379.90361445783134,624,196,4.825363825363826,45,1,2023-09-11 04:50:29,2024-01-07 03:46:37,117 days 22:56:08,[125  73 106  81  96]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,348,3.782608695652174,29.597701149425287,315.5268817204301,472,184,3.2902298850574714,15,1,2023-09-08 14:29:41,2023-11-14 06:47:02,66 days 16:17:21,[79 70 62 71 66]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,487,5.126315789473685,45.242984257357975,376.0179372197309,536,196,9.454732510288066,400,1,2023-09-10 06:12:13,2024-01-09 13:50:43,121 days 07:38:30,[115  82  97  93 100]
10,Question_Ej5mBw9rsOUKkFycGvz2,3,y9W5d,y9W5d_c0w4mj5h,1,1,341,3.627659574468085,35.288367546432056,370.63513513513516,568,200,7.9880239520958085,400,1,2023-09-09 10:17:02,2023-12-13 08:11:59,94 days 21:54:57,[60 48 92 76 65]
11,Question_FNg8X9v5zcbB1tQrxHR3,4,b3C9s,b3C9s_j0v1yls8,1,1,576,6.063157894736842,44.57465277777778,378.0414937759336,600,196,4.652777777777778,34,1,2023-09-09 07:22:37,2024-01-10 14:58:48,123 days 07:36:11,[119 100  93 102 162]
12,Question_Jr4Wz5jLqmN01KUwHa7g,3,m3D1v,m3D1v_t0v5ts9h,1,1,393,4.136842105263158,46.14079728583545,1750.7709497206704,43532,200,24.24022346368715,400,1,2023-09-09 12:05:47,2023-12-12 12:27:52,94 days 00:22:05,[111  72  69  80  61]
13,Question_Mh4CZIsrEfxkP1wXtOYV,3,y9W5d,y9W5d_c0w4mj5h,1,1,235,2.640449438202247,37.4468085106383,333.60747663551405,588,192,4.425531914893617,53,1,2023-09-08 14:22:02,2023-12-13 08:36:53,95 days 18:14:51,[62 38 56 38 41]
14,Question_NixCn84GdK2tySa5rB1V,3,m3D1v,m3D1v_r1d7fr3l,1,1,233,2.5604395604395602,49.35622317596567,387.05641025641023,572,196,8.14864864864865,400,1,2023-09-09 05:20:36,2023-11-26 10:53:42,78 days 05:33:06,[39 50 49 46 49]
15,Question_Ou3f2Wt9BqExm5DpN7Zk,3,y9W5d,y9W5d_p8g6dgtv,1,1,186,2.0898876404494384,59.67741935483871,371.8545454545455,604,200,4.736559139784946,47,1,2023-09-11 04:11:44,2024-01-06 12:23:14,117 days 08:11:30,[35 37 42 44 28]
16,Question_QRm48lXxzdP7Tn1WgNOf,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,402,4.32258064516129,47.8441127694859,374.2073170731707,604,200,4.676616915422885,25,1,2023-09-09 11:05:58,2024-01-08 07:36:16,120 days 20:30:18,[70 74 79 90 89]
17,Question_TmKaGvfNoXYq4FZ2JrBu,3,m3D1v,m3D1v_r1d7fr3l,1,1,457,4.810526315789474,29.175784099197667,2486.450261780105,53216,200,25.197727272727274,400,1,2023-09-08 13:58:24,2023-12-20 15:02:10,103 days 01:03:46,[105  81  74 109  88]
18,Question_UXqN1F7G3Sbldz02vZne,3,y9W5d,y9W5d_c0w4mj5h,1,1,226,2.4835164835164836,57.07964601769911,683.9402985074627,8160,196,5.814814814814815,66,1,2023-09-09 14:22:17,2024-01-06 13:00:34,118 days 22:38:17,[48 59 33 46 40]
19,Question_VgKw8PjY1FR6cm2QI9XW,1,r8S3g,r8S3g_l0p5viby,1,1,330,3.707865168539326,32.42424242424242,317.8688524590164,472,180,3.0548780487804876,9,1,2023-09-08 14:04:15,2023-10-31 10:54:00,52 days 20:49:45,[68 79 56 77 50]
20,Question_X3wF8QlTyi4mZkDp9Kae,3,g7R2j,g7R2j_e0v1yls8,1,1,271,2.882978723404255,76.50676506765068,369.9919028340081,604,196,4.243542435424354,21,1,2023-09-10 07:45:17,2024-01-10 12:42:01,122 days 04:56:44,[65 67 38 46 55]
21,Question_YWXHr4G6Cl7bEm9iF2kQ,3,g7R2j,g7R2j_j1g8gd3v,1,1,477,5.021052631578947,37.3864430468204,954.3561643835617,30656,192,5.316561844863732,400,1,2023-09-11 06:45:30,2024-01-10 15:06:04,121 days 08:20:34,[102  97  90  93  95]
22,Question_ZTbD7mxr2OUp8Fz6iNjy,3,m3D1v,m3D1v_v3d9is1x,1,1,154,1.7701149425287357,66.88311688311688,417.72222222222223,6392,192,3.9586206896551723,17,1,2023-09-09 11:14:23,2024-01-08 00:10:58,120 days 12:56:35,[25 27 40 33 29]
