index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,848,11.45945945945946,36.96933962264151,354.61648745519716,12468,180,3.4893617021276597,10,1,2023-09-09 09:12:54,2023-12-20 02:07:56,101 days 16:55:02,[156 184 172 166 170]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,573,7.743243243243243,23.99650959860384,327.9791122715405,4172,180,3.5332167832167833,9,1,2023-09-09 06:22:05,2023-12-20 01:20:36,101 days 18:58:31,[105  83 119 134 132]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,289,4.070422535211268,47.174163783160324,349.92712550607285,640,184,3.6782006920415227,12,1,2023-09-12 08:45:56,2023-12-21 02:51:28,99 days 18:05:32,[65 63 49 56 56]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,547,7.493150684931507,43.936624009750155,375.3747323340471,700,184,47.95140186915888,400,1,2023-09-13 10:01:33,2023-12-19 09:20:54,96 days 23:19:21,[ 92 125 109 116 105]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,439,6.013698630136986,34.168564920273354,359.5657142857143,8520,180,6.687214611872146,400,1,2023-09-12 13:20:09,2023-12-21 03:11:36,99 days 13:51:27,[97 84 74 93 91]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,378,5.178082191780822,34.30335097001764,337.9504132231405,640,188,3.7146666666666666,13,1,2023-09-09 14:55:09,2023-12-21 04:00:29,102 days 13:05:20,[67 74 93 69 75]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,244,3.4857142857142858,38.25136612021858,883.3300492610838,58424,188,8.84051724137931,400,1,2023-09-11 09:35:00,2023-12-18 13:40:07,98 days 04:05:07,[43 41 59 50 51]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,367,5.027397260273973,43.96003633060854,353.0897009966777,604,188,7.435967302452316,400,1,2023-09-13 05:18:17,2023-12-21 04:30:36,98 days 23:12:19,[74 69 60 87 77]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,433,5.931506849315069,18.475750577367204,296.0466926070039,488,180,3.1709006928406467,9,1,2023-09-09 02:39:17,2023-12-16 13:47:51,98 days 11:08:34,[ 97 106  83  81  66]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,383,5.2465753424657535,44.82158398607485,393.0886075949367,768,184,9.875661375661375,400,1,2023-09-13 08:24:45,2023-12-21 00:36:45,98 days 16:12:00,[75 67 86 75 80]
10,Question_Ej5mBw9rsOUKkFycGvz2,3,y9W5d,y9W5d_c0w4mj5h,1,1,519,7.109589041095891,35.00321130378934,492.436018957346,26456,192,5.328820116054159,31,1,2023-09-10 02:32:09,2023-12-21 04:47:57,102 days 02:15:48,[109  86 103 104 117]
11,Question_FNg8X9v5zcbB1tQrxHR3,4,b3C9s,b3C9s_j0v1yls8,1,1,375,5.208333333333333,36.0,363.0921052631579,640,184,5.189333333333333,45,1,2023-09-19 15:26:00,2023-12-19 04:43:54,90 days 13:17:54,[71 77 82 61 84]
12,Question_Jr4Wz5jLqmN01KUwHa7g,3,m3D1v,m3D1v_t0v5ts9h,1,1,437,6.154929577464789,30.739893211289093,1246.8915662650602,45228,192,6.237864077669903,400,1,2023-09-11 07:28:13,2023-12-21 01:57:30,100 days 18:29:17,[ 78 100  83 100  76]
13,Question_Mh4CZIsrEfxkP1wXtOYV,3,y9W5d,y9W5d_c0w4mj5h,1,1,324,4.5,27.77777777777778,306.125,624,180,5.030864197530864,394,1,2023-09-12 13:04:01,2023-12-21 04:22:02,99 days 15:18:01,[73 78 68 47 58]
14,Question_NixCn84GdK2tySa5rB1V,3,m3D1v,m3D1v_r1d7fr3l,1,1,306,4.25,31.154684095860567,343.2328767123288,692,184,7.849673202614379,400,1,2023-09-11 08:31:27,2023-12-06 16:43:47,86 days 08:12:20,[55 64 63 60 64]
15,Question_Ou3f2Wt9BqExm5DpN7Zk,3,y9W5d,y9W5d_p8g6dgtv,1,1,244,3.4857142857142858,45.49180327868852,362.33502538071065,516,184,4.152892561983471,24,1,2023-09-13 03:29:21,2023-12-21 03:56:06,99 days 00:26:45,[55 38 51 55 45]
16,Question_QRm48lXxzdP7Tn1WgNOf,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,394,5.324324324324325,39.340101522842644,361.3098591549296,640,188,4.182741116751269,27,1,2023-09-11 07:13:50,2023-12-21 02:03:23,100 days 18:49:33,[77 78 79 77 83]
17,Question_TmKaGvfNoXYq4FZ2JrBu,3,m3D1v,m3D1v_r1d7fr3l,1,1,387,5.301369863013699,33.33333333333333,1235.380281690141,29528,188,3.7433155080213902,19,1,2023-09-10 05:20:10,2023-12-21 04:18:56,101 days 22:58:46,[ 73  72  66 101  75]
18,Question_UXqN1F7G3Sbldz02vZne,3,y9W5d,y9W5d_c0w4mj5h,1,1,255,3.642857142857143,48.75816993464052,1572.1066666666666,65536,184,10.737254901960783,400,1,2023-09-13 03:23:14,2023-12-19 03:37:40,97 days 00:14:26,[49 42 59 60 45]
19,Question_VgKw8PjY1FR6cm2QI9XW,1,r8S3g,r8S3g_l0p5viby,1,1,327,4.605633802816901,29.66360856269113,271.8989898989899,492,180,2.9571865443425076,9,1,2023-09-09 01:30:25,2023-12-20 01:04:33,101 days 23:34:08,[78 51 60 68 70]
20,Question_X3wF8QlTyi4mZkDp9Kae,3,g7R2j,g7R2j_e0v1yls8,1,1,301,4.23943661971831,40.53156146179402,402.25125628140705,8516,188,4.348837209302325,22,1,2023-09-13 10:15:08,2023-12-21 02:46:03,98 days 16:30:55,[67 62 63 50 59]
21,Question_YWXHr4G6Cl7bEm9iF2kQ,3,g7R2j,g7R2j_j1g8gd3v,1,1,246,3.5652173913043477,33.60433604336043,977.3052631578947,12472,180,4.995934959349594,40,1,2023-09-14 15:29:26,2023-12-09 05:20:48,85 days 13:51:22,[60 54 45 45 42]
22,Question_ZTbD7mxr2OUp8Fz6iNjy,3,m3D1v,m3D1v_v3d9is1x,1,1,191,2.8088235294117645,38.7434554973822,814.6099290780141,37460,180,3.5376344086021505,7,1,2023-09-12 01:26:30,2023-12-21 02:58:15,100 days 01:31:45,[45 37 38 41 30]
23,Question_bumGRTJ0c8p4v5D6eHZa,3,b3C9s,b3C9s_l4z6od7y,1,1,215,3.1159420289855073,53.64341085271318,378.0104712041885,692,188,6.869767441860465,400,1,2023-09-13 11:04:42,2023-12-20 13:46:28,98 days 02:41:46,[32 48 50 45 40]
24,Question_fZrP3FJ4ebUogW9V7taS,1,r8S3g,r8S3g_n0m9rsw4,1,1,333,4.625,27.927927927927925,284.2204724409449,604,180,3.2432432432432434,8,1,2023-09-09 02:29:42,2023-12-20 01:11:39,101 days 22:41:57,[55 78 73 66 61]
25,Question_h7pXNg80nJbw1C4kAPRm,3,m3D1v,m3D1v_r1d7fr3l,1,1,385,5.202702702702703,40.25974025974026,357.9106529209622,764,196,3.7974025974025976,17,1,2023-09-09 13:45:19,2023-12-20 08:11:49,101 days 18:26:30,[94 84 67 85 55]
26,Question_hZ5wXofebmTlzKB1jNcP,3,b3C9s,b3C9s_l4z6od7y,1,1,196,2.9696969696969697,35.714285714285715,281.2631578947368,516,184,3.7806122448979593,11,1,2023-09-19 10:17:54,2023-12-21 04:51:52,92 days 18:33:58,[40 37 45 34 40]
27,Question_lU2wvHSZq7m43xiVroBc,3,y9W5d k4W1c,y9W5d_c0w4mj5h k4W1c_h5r6nux7,2,2,516,7.068493150684931,28.229974160206716,354.43569553805776,708,188,4.359223300970874,20,1,2023-09-12 12:41:36,2023-12-21 02:16:28,99 days 13:34:52,[119  95 107 108  87]
28,Question_n2BTxIGw1Mc3Zo6RLdUe,3,m3D1v,m3D1v_r1d7fr3l,1,1,480,6.575342465753424,22.083333333333332,728.0361173814898,42804,180,3.512471655328798,14,1,2023-09-11 07:57:24,2023-12-18 13:46:02,98 days 05:48:38,[ 71 109  97  90 113]
29,Question_oCjnFLbIs4Uxwek9rBpu,3,g7R2j m3D1v,g7R2j_e0v1yls8 m3D1v_r1d7fr3l,2,2,270,3.6986301369863015,39.75308641975309,363.4237288135593,640,188,64.04878048780488,400,1,2023-09-13 09:52:12,2023-12-20 15:33:18,98 days 05:41:06,[63 50 66 43 48]
30,Question_pVKXjZn0BkSwYcsa7C31,3,y9W5d m3D1v,y9W5d_c0w4mj5h m3D1v_r1d7fr3l,2,2,502,6.876712328767123,26.294820717131472,351.28608923884514,640,180,3.772635814889336,33,1,2023-09-12 12:01:42,2023-12-21 05:07:51,99 days 17:06:09,[112  98 109  79 104]
31,Question_q7OpB2zCMmW9wS8uNt3H,1,r8S3g r8S3g,r8S3g_n0m9rsw4 r8S3g_l0p5viby,2,2,491,6.635135135135135,15.071283095723015,266.7836990595611,620,180,3.1894093686354377,11,1,2023-09-09 02:14:37,2023-12-20 01:06:28,101 days 22:51:51,[ 93 113  99  93  93]
32,Question_rvB9mVE6Kbd8jAY4NwPx,1,r8S3g,r8S3g_n0m9rsw4,1,1,168,2.625,48.214285714285715,418.33009708737865,13776,180,3.532934131736527,11,1,2023-09-09 03:37:30,2023-12-20 01:13:34,101 days 21:36:04,[27 37 34 42 28]
33,Question_s6VmP1G4UbEQWRYHK9Fd,2,t5V9e,t5V9e_e1k6cixp,1,1,484,6.54054054054054,30.785123966942145,350.6839378238342,640,180,3.772727272727273,13,1,2023-09-10 03:02:51,2023-12-20 11:45:08,101 days 08:42:17,[ 89 100  90 107  98]
34,Question_tgOjrpZLw4RdVzQx85h6,2,t5V9e,t5V9e_e1k6cixp,1,1,300,4.054054054054054,32.83333333333333,319.33668341708545,512,184,3.2933333333333334,10,1,2023-09-09 12:42:15,2023-12-20 02:21:58,101 days 13:39:43,[49 75 57 46 73]
35,Question_x2Fy7rZ3SwYl9jMQkpOD,3,y9W5d s8Y2f,y9W5d_c0w4mj5h s8Y2f_v4x8by9j,2,2,365,5.069444444444445,40.36529680365297,2710.4071856287424,65536,188,32.73480662983425,400,1,2023-09-13 03:11:55,2023-12-21 02:46:43,98 days 23:34:48,[78 65 72 77 73]
36,Question_x2L7AqbMuTjCwPFy6vNr,2,t5V9e,t5V9e_e1k6cixp,1,1,222,3.1267605633802815,47.74774774774775,299.0993377483444,488,180,3.373873873873874,10,1,2023-09-09 12:52:57,2023-12-21 02:48:00,102 days 13:55:03,[42 35 41 62 42]
37,Question_xqlJkmRaP0otZcX4fK3W,3,g7R2j,g7R2j_e0v1yls8,1,1,447,6.123287671232877,25.279642058165546,1569.7534246575342,15720,180,6.689497716894977,350,1,2023-09-13 10:52:12,2023-12-20 02:49:17,97 days 15:57:05,[100  93  77  84  93]
