index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,531,6.6375,39.92467043314501,358.8817204301075,584,196,3.694915254237288,23,1,2023-09-11 10:45:43,2023-12-31 04:36:08,110 days 17:50:25,[112 104 101 103 111]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,438,5.475,26.36986301369863,355.85753424657537,512,192,4.433789954337899,48,1,2023-09-10 13:18:09,2023-12-31 04:35:55,111 days 15:17:46,[ 88 103  53  74 120]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,335,4.1875,42.58706467661692,372.20363636363635,592,204,14.64179104477612,400,1,2023-09-14 06:05:52,2023-12-31 04:37:23,107 days 22:31:31,[54 78 71 69 63]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,660,8.25,43.38383838383839,1297.789661319073,47096,196,122.72085889570552,400,1,2023-09-20 07:02:07,2023-12-31 13:13:51,102 days 06:11:44,[155 125 137 114 129]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,259,3.278481012658228,31.27413127413127,375.7142857142857,1792,196,8.385281385281385,400,1,2023-09-18 15:33:41,2023-12-31 15:33:31,103 days 23:59:50,[44 55 51 77 32]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,278,3.7066666666666666,44.24460431654676,386.61032863849766,608,196,8.047445255474452,400,1,2023-09-14 06:01:12,2023-12-31 04:37:12,107 days 22:36:00,[45 64 46 58 65]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,288,3.6,49.074074074074076,385.2050209205021,624,200,6.843971631205674,400,1,2023-09-18 09:29:29,2023-12-31 04:38:11,103 days 19:08:42,[75 56 41 41 75]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,318,4.025316455696203,46.12159329140461,385.76,648,196,6.80188679245283,400,1,2023-09-19 09:44:54,2023-12-31 05:51:52,102 days 20:06:58,[69 73 60 55 61]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,225,2.8846153846153846,35.55555555555556,332.32704402515725,548,188,3.9244444444444446,20,1,2023-09-10 13:11:09,2023-12-31 11:35:00,111 days 22:23:51,[47 48 48 34 48]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,303,3.7875,47.30473047304731,381.0035335689046,516,196,12.255972696245733,400,1,2023-09-20 02:55:14,2023-12-31 05:53:19,102 days 02:58:05,[63 36 89 66 49]
10,Question_Ej5mBw9rsOUKkFycGvz2,3,y9W5d,y9W5d_c0w4mj5h,1,1,312,3.9,34.82905982905983,591.5620437956204,14040,204,6.450331125827814,400,1,2023-09-18 12:34:19,2023-12-31 04:39:09,103 days 16:04:50,[48 72 72 57 63]
11,Question_FNg8X9v5zcbB1tQrxHR3,4,b3C9s,b3C9s_j0v1yls8,1,1,359,4.4875,27.99442896935933,399.206106870229,896,196,5.1504178272980505,20,1,2023-09-22 14:32:56,2023-12-31 06:06:09,99 days 15:33:13,[85 76 77 44 77]
12,Question_Jr4Wz5jLqmN01KUwHa7g,3,m3D1v,m3D1v_t0v5ts9h,1,1,253,3.1625,46.772068511198945,873.1176470588235,36984,200,24.095617529880478,400,1,2023-09-18 10:18:31,2023-12-31 04:38:38,103 days 18:20:07,[51 53 66 42 41]
13,Question_Mh4CZIsrEfxkP1wXtOYV,3,y9W5d,y9W5d_c0w4mj5h,1,1,181,2.3815789473684212,40.88397790055249,549.6756756756756,8536,188,4.027624309392265,20,1,2023-09-18 13:25:00,2023-12-31 11:47:00,103 days 22:22:00,[33 28 36 44 40]
