index,title_ID,score,knowledge,sub_knowledge,knowledge_num,sub_knowledge_num,t_sbmnum,t_mean_sbmnum,t_mean_score,t_mean_pfm_mem,t_max_pfm_mem,t_min_pfm_mem,t_mean_pfm_tc,t_max_pfm_tc,t_min_pfm_tc,t_subtime_f,t_subtime_l,t_period,t_methodNum
0,Question_3MwAFlmNO8EKrpY5zjUd,2,t5V9e,t5V9e_e1k6cixp,1,1,1036,10.791666666666666,32.77027027027027,289.8281036834925,628,176,3.832046332046332,15,1,2023-09-17 13:22:36,2023-12-20 11:52:11,93 days 22:29:35,[200 185 205 206 240]
1,Question_3oPyUzDmQtcMfLpGZ0jW,2,t5V9e,t5V9e_e1k6cixp,1,1,793,8.260416666666666,18.348045397225725,274.2847100175747,608,176,3.9949558638083227,23,1,2023-09-16 08:27:20,2023-12-30 13:11:17,105 days 04:43:57,[157 171 158 150 157]
2,Question_4nHcauCQ0Y6Pm8DgKlLo,3,m3D1v,m3D1v_r1d7fr3l,1,1,503,5.294736842105263,36.3817097415507,319.8992443324937,512,176,3.847695390781563,11,1,2023-10-05 11:58:53,2024-01-02 14:25:45,89 days 02:26:52,[ 95 101  91  99 117]
3,Question_5fgqjSBwTPG7KUV3it6O,3,g7R2j,g7R2j_e0v1yls8,1,1,1076,11.208333333333334,36.12143742255267,353.23764705882354,828,184,4.557330827067669,314,1,2023-10-15 10:54:12,2024-01-02 14:46:02,79 days 03:51:50,[212 236 197 201 230]
4,Question_62XbhBvJ8NUSnApgDL94,3,y9W5d,y9W5d_c0w4mj5h,1,1,490,5.104166666666667,32.10884353741497,808.1347150259068,9664,184,3.5764462809917354,21,1,2023-10-12 07:40:56,2024-01-02 15:37:32,82 days 07:56:36,[ 90 108  97  91 104]
5,Question_6RQj2gF3OeK5AmDvThUV,3,m3D1v,m3D1v_r1d7fr3l,1,1,338,3.7555555555555555,36.48915187376726,314.0557768924303,572,192,3.6163141993957706,8,1,2023-10-04 12:53:43,2023-12-31 00:53:35,87 days 11:59:52,[61 64 80 68 65]
6,Question_7NJzCXUPcvQF4Mkfh9Wr,3,m3D1v,m3D1v_v3d9is1x,1,1,382,4.0638297872340425,32.28621291448516,328.44255319148937,644,188,3.667630057803468,16,1,2023-10-07 06:40:38,2024-01-02 14:31:58,87 days 07:51:20,[69 71 85 78 79]
7,Question_Az73sM0rHfWVKuc4X2kL,3,y9W5d,y9W5d_p8g6dgtv,1,1,548,5.708333333333333,36.19221411192214,356.3545454545455,640,184,3.5054744525547443,31,1,2023-10-15 11:56:26,2024-01-02 14:44:00,79 days 02:47:34,[148  90  98 113  99]
8,Question_BW0ItEaymH3TkD6S15JF,1,r8S3g,r8S3g_n0m9rsw4,1,1,547,5.697916666666667,22.120658135283364,294.3594936708861,4284,176,3.6983546617915906,19,1,2023-09-14 11:34:08,2024-01-02 15:08:58,110 days 03:34:50,[124 103 100 100 120]
9,Question_EhVPdmlB31M8WKGqL0wc,3,y9W5d,y9W5d_e2j7p95s,1,1,441,4.691489361702128,39.75812547241118,347.8876404494382,612,184,3.9055299539170507,13,1,2023-10-15 10:59:27,2024-01-02 15:10:21,79 days 04:10:54,[ 75 109  78  90  89]
